open_time,open,high,low,close
2026-02-04 18:45:00,4938.97,4939.04,4930.21,4935.61
2026-02-04 18:50:00,4935.61,4937.52,4929.51,4934.73
2026-02-04 18:55:00,4934.73,4949.25,4934.73,4945.3
2026-02-04 19:00:00,4945.05,4951.4,4935.53,4935.53
2026-02-04 19:05:00,4935.52,4958.4,4934.94,4955.47
2026-02-04 19:10:00,4955.47,4964.4,4955.47,4964.4
2026-02-04 19:15:00,4964.4,4968.05,4954.51,4955.19
2026-02-04 19:20:00,4955.29,4956.6,4938.35,4949.16
2026-02-04 19:25:00,4949.11,4957.2,4948.97,4951.2
2026-02-04 19:30:00,4951.06,4954.64,4947.8,4949.93
2026-02-04 19:35:00,4949.93,4959.36,4949.92,4956.86
2026-02-04 19:40:00,4956.76,4963.29,4953.91,4961.1
2026-02-04 19:45:00,4961.14,4970.39,4953.07,4957.18
2026-02-04 19:50:00,4956.8,4974.93,4956.8,4956.87
2026-02-04 19:55:00,4956.71,4963.85,4951.41,4961.4
2026-02-04 20:00:00,4961.84,4965.76,4956.97,4961.4
2026-02-04 20:05:00,4960.97,4961.55,4951.56,4959.29
2026-02-04 20:10:00,4959.3,4961.8,4943.16,4953
2026-02-04 20:15:00,4953.15,4956.83,4943.41,4946.18
2026-02-04 20:20:00,4946.19,4951.79,4939.12,4946.15
2026-02-04 20:25:00,4945.57,4948.2,4939.07,4940.34
2026-02-04 20:30:00,4940.78,4946.26,4932.9,4946.05
2026-02-04 20:35:00,4946.04,4964.99,4945.45,4964.71
2026-02-04 20:40:00,4964.71,4967.93,4961.7,4961.7
2026-02-04 20:45:00,4961.4,4966.6,4958.26,4959.95
2026-02-04 20:50:00,4959.95,4966.61,4958.72,4961.25
2026-02-04 20:55:00,4961.26,4968.59,4955.35,4957.97
2026-02-04 21:00:00,4958.02,4965.89,4958.02,4961.33
2026-02-04 21:05:00,4961.34,4968.6,4961.34,4964.02
2026-02-04 21:10:00,4964.02,4971.5,4962.16,4971.5
2026-02-04 21:15:00,4971.53,4977.35,4970.41,4971.13
2026-02-04 21:20:00,4971.15,4972.5,4966.75,4972.5
2026-02-04 21:25:00,4972.64,4978.45,4972.2,4978.04
2026-02-04 21:30:00,4978.04,4978.15,4973.88,4975.15
2026-02-04 21:35:00,4975.2,4987.99,4975.2,4986.16
2026-02-04 21:40:00,4986.16,4986.23,4978.75,4981.3
2026-02-04 21:45:00,4981.15,4982,4977.05,4978.95
2026-02-04 21:50:00,4978.96,4986.15,4978.96,4983.45
2026-02-04 21:55:00,4983.4,4986.29,4982.11,4983.91
2026-02-04 22:00:00,4983.9,4983.9,4973.74,4974.59
2026-02-04 22:05:00,4974.58,4978.2,4972.7,4978.2
2026-02-04 22:10:00,4978.2,4983.56,4977.52,4980.78
2026-02-04 22:15:00,4980.78,4986.44,4980.78,4984.5
2026-02-04 22:20:00,4984.5,4994.1,4984.5,4994.08
2026-02-04 22:25:00,4994.07,4995.35,4993.21,4995.14
2026-02-04 22:30:00,4995.14,4999.94,4993,4999.94
2026-02-04 22:35:00,4999.94,4999.95,4992.28,4996.13
2026-02-04 22:40:00,4996.19,5000,4993.72,4993.72
2026-02-04 22:45:00,4993.72,4994.85,4992.6,4992.6
2026-02-04 22:50:00,4992.45,4993.5,4986.75,4987.36
2026-02-04 22:55:00,4987.37,4988.51,4979.48,4981.89
2026-02-04 23:00:00,4981.89,5013.24,4981.89,5012
2026-02-04 23:05:00,5012,5014.71,5004.61,5014.7
2026-02-04 23:10:00,5014.7,5029.74,5012.18,5029.74
