open_time,open,high,low,close
2026-02-03 19:00:00,4928.8,4928.8,4917.65,4920.05
2026-02-03 19:03:00,4919.6,4921.18,4905,4908.46
2026-02-03 19:06:00,4908.87,4913.97,4905.09,4907.4
2026-02-03 19:09:00,4907.41,4923.75,4900.91,4922.25
2026-02-03 19:12:00,4922.25,4939.6,4922.25,4938.38
2026-02-03 19:15:00,4938.16,4945.58,4937.4,4945.58
2026-02-03 19:18:00,4945.71,4952.46,4945.71,4946.67
2026-02-03 19:21:00,4946.67,4951.73,4943.17,4949.7
2026-02-03 19:24:00,4949.55,4949.99,4936.88,4940.39
2026-02-03 19:27:00,4940.11,4954.23,4940.11,4952.44
2026-02-03 19:30:00,4952.79,4952.94,4944.6,4949.25
2026-02-03 19:33:00,4949.27,4956.04,4945.21,4956.04
2026-02-03 19:36:00,4956.04,4962.47,4952,4962.46
2026-02-03 19:39:00,4962.21,4971.05,4960.64,4970.4
2026-02-03 19:42:00,4970.4,4971.02,4959.18,4959.7
2026-02-03 19:45:00,4959.7,4960.62,4952.74,4954.25
2026-02-03 19:48:00,4954.25,4957.79,4950.01,4955.96
2026-02-03 19:51:00,4956.56,4956.56,4937.22,4943.12
2026-02-03 19:54:00,4943.4,4945.99,4936.88,4944.94
2026-02-03 19:57:00,4944.94,4948.35,4943.41,4948
2026-02-03 20:00:00,4947.9,4947.9,4930.98,4939.57
2026-02-03 20:03:00,4938.97,4940.39,4926.07,4927.85
2026-02-03 20:06:00,4928.24,4933.79,4924.33,4933.19
2026-02-03 20:09:00,4933.43,4936.2,4923.82,4926.63
2026-02-03 20:12:00,4926.98,4941.89,4926.97,4941.89
2026-02-03 20:15:00,4941.89,4947.8,4933.61,4944.37
2026-02-03 20:18:00,4944.6,4957.79,4944.6,4954.16
2026-02-03 20:21:00,4954.06,4954.06,4946.06,4950.42
2026-02-03 20:24:00,4950.5,4958.81,4950.5,4955.88
2026-02-03 20:27:00,4955.77,4963.35,4954.34,4960.79
2026-02-03 20:30:00,4960.79,4970.79,4960.47,4969.54
2026-02-03 20:33:00,4969.75,4979.99,4964.5,4979.24
2026-02-03 20:36:00,4979.24,4979.7,4970.4,4975.49
2026-02-03 20:39:00,4975.5,4976.62,4970.74,4976.54
2026-02-03 20:42:00,4976.54,4978.19,4970.56,4973.6
2026-02-03 20:45:00,4973.59,4979.17,4969.77,4969.77
2026-02-03 20:48:00,4969.5,4969.5,4955.2,4957.87
2026-02-03 20:51:00,4957.86,4962.9,4955.05,4960.63
2026-02-03 20:54:00,4960.33,4966.2,4958.97,4966.2
2026-02-03 20:57:00,4966.44,4968.91,4963.25,4965.6
2026-02-03 21:00:00,4966.19,4966.2,4961.56,4964.3
2026-02-03 21:03:00,4964.55,4977,4964.21,4970.05
2026-02-03 21:06:00,4969.81,4976.4,4969.39,4971.21
2026-02-03 21:09:00,4971,4983.45,4970.4,4983.44
2026-02-03 21:12:00,4983.44,4983.44,4976.4,4977.3
2026-02-03 21:15:00,4977.4,4978.49,4972.81,4972.81
2026-02-03 21:18:00,4972.8,4973.24,4966.8,4969.93
2026-02-03 21:21:00,4969.65,4975.65,4969.65,4974.14
2026-02-03 21:24:00,4974.15,4978.8,4974.15,4978.8
2026-02-03 21:27:00,4978.79,4978.79,4970.11,4971.91
2026-02-03 21:30:00,4972.5,4979.25,4972.5,4976.48
2026-02-03 21:33:00,4976.49,4977.59,4972.25,4972.58
2026-02-03 21:36:00,4972.58,4973.59,4969.09,4971.38
2026-02-03 21:39:00,4971.35,4971.35,4955.84,4962.89
2026-02-03 21:42:00,4962.79,4963.78,4957.94,4961.56
2026-02-03 21:45:00,4961.55,4961.55,4955.75,4956.61
2026-02-03 21:48:00,4957.05,4961.25,4955.02,4955.02
2026-02-03 21:51:00,4955.03,4964.39,4955.03,4964.39
2026-02-03 21:54:00,4964.39,4964.9,4961.63,4964.9
2026-02-03 21:57:00,4965,4969.46,4965,4967.44
2026-02-03 22:00:00,4967.44,4967.94,4956.2,4960.51
2026-02-03 22:03:00,4960.5,4965.29,4958.68,4959.01
2026-02-03 22:06:00,4959,4959.59,4953.34,4956.29
2026-02-03 22:09:00,4956.28,4958.7,4956,4958.7
2026-02-03 22:12:00,4958.7,4967.39,4958.7,4965.3
2026-02-03 22:15:00,4965.3,4966.85,4956.01,4957.39
2026-02-03 22:18:00,4957.49,4965.6,4957.49,4961.41
2026-02-03 22:21:00,4962.59,4965,4959.61,4960.41
2026-02-03 22:24:00,4960.4,4963.49,4959.36,4959.6
2026-02-03 22:27:00,4959.46,4960.35,4955.41,4960.35
2026-02-03 22:30:00,4960.34,4967.89,4960.34,4966.2
2026-02-03 22:33:00,4966.19,4966.62,4963.36,4966.61
2026-02-03 22:36:00,4966.6,4967.89,4966.51,4967.7
2026-02-03 22:39:00,4967.7,4967.7,4964.11,4965.54
2026-02-03 22:42:00,4965.54,4966.52,4964.99,4966.49
2026-02-03 22:45:00,4966.48,4966.51,4961.1,4962
2026-02-03 22:48:00,4961.99,4962.09,4958.86,4959.37
2026-02-03 22:51:00,4959.36,4962.3,4958.55,4961.71
2026-02-03 22:54:00,4961.85,4971,4961.85,4971
2026-02-03 22:57:00,4971,4974.25,4961.4,4961.41
2026-02-03 23:00:00,4961.41,4989.89,4961.4,4989.88
2026-02-03 23:03:00,4989.87,4989.87,4966.06,4966.06
2026-02-03 23:06:00,4966,4968.48,4931.37,4934.68
2026-02-03 23:09:00,4934.68,4951.68,4931.72,4946.45
2026-02-03 23:12:00,4946.42,4953.02,4944.25,4947.79
2026-02-03 23:15:00,4947.79,4958.57,4947.79,4952.55
2026-02-03 23:18:00,4952.4,4959.32,4945,4945
2026-02-03 23:21:00,4944.72,4954.2,4944.72,4951.96
2026-02-03 23:24:00,4952.33,4955.99,4942.22,4951.1
2026-02-03 23:27:00,4950.76,4950.76,4937.34,4939.39
2026-02-03 23:30:00,4938.77,4953.5,4936.01,4948.6
2026-02-03 23:33:00,4948.06,4949.68,4943.56,4946.63
2026-02-03 23:36:00,4946.41,4953.65,4943.78,4952.06
2026-02-03 23:39:00,4952.03,4962.2,4952.02,4962.19
2026-02-03 23:42:00,4962.18,4964.98,4961.11,4964.06
2026-02-03 23:45:00,4964.07,4968.85,4957.94,4961.25
2026-02-03 23:48:00,4961.21,4964.39,4956.74,4960.02
2026-02-03 23:51:00,4960.02,4970.99,4960.02,4963.64
2026-02-03 23:54:00,4963.64,4966.63,4957.21,4964.96
2026-02-03 23:57:00,4965,4965.5,4962.04,4962.85
2026-02-04 00:00:00,4962.86,4973.99,4962.01,4972.21
2026-02-04 00:03:00,4972.21,4975.14,4970.46,4972.28
2026-02-04 00:06:00,4973.12,4980.79,4973.12,4980.79
2026-02-04 00:09:00,4980.79,4987.83,4980.65,4982.2
2026-02-04 00:12:00,4982.19,5004.52,4981.95,5003.92
2026-02-04 00:15:00,5003.65,5013,5000.2,5011.48
2026-02-04 00:18:00,5011.99,5016.08,5010.01,5012.54
2026-02-04 00:21:00,5012.08,5018.62,5006.11,5009.85
2026-02-04 00:24:00,5009.85,5016.97,4996.57,4999.15
2026-02-04 00:27:00,4999.14,5001.98,4996.81,4998.93
2026-02-04 00:30:00,4998.94,5003.59,4988,4992.76
2026-02-04 00:33:00,4992.75,5005.75,4991.6,5000.01
2026-02-04 00:36:00,5000.01,5013.4,5000.01,5009.75
2026-02-04 00:39:00,5009.75,5010.88,5000.57,5002.25
2026-02-04 00:42:00,5002.21,5009.1,5002.21,5006.9
2026-02-04 00:45:00,5006.89,5020,5006.89,5019.65
2026-02-04 00:48:00,5019.23,5026.99,5014.57,5026.34
2026-02-04 00:51:00,5026.34,5026.34,5017.23,5020.57
2026-02-04 00:54:00,5020.83,5036.95,5020.58,5033.63
2026-02-04 00:57:00,5033.64,5037.37,5032.96,5036.75
2026-02-04 01:00:00,5036.75,5039.07,5010.19,5029.65
2026-02-04 01:03:00,5029.35,5041.61,5029.35,5039.97
2026-02-04 01:06:00,5039.83,5058.78,5039.83,5056.19
2026-02-04 01:09:00,5055.86,5070.58,5054.41,5064.02
2026-02-04 01:12:00,5063.23,5075,5058.77,5073.35
2026-02-04 01:15:00,5073.36,5075.98,5065.38,5072.01
2026-02-04 01:18:00,5071.55,5075.97,5060.28,5062.14
2026-02-04 01:21:00,5062.15,5083.63,5056.47,5077.06
2026-02-04 01:24:00,5077.14,5077.69,5063.76,5066.41
2026-02-04 01:27:00,5066.41,5070.26,5058.37,5064.9
2026-02-04 01:30:00,5064.93,5066.61,5053.22,5058.64
2026-02-04 01:33:00,5059.14,5062.6,5048.79,5054.62
2026-02-04 01:36:00,5054.81,5059.99,5036.61,5037.29
2026-02-04 01:39:00,5037.52,5056.53,5035.23,5056.05
2026-02-04 01:42:00,5055.65,5061.76,5054.51,5056.8
2026-02-04 01:45:00,5057.69,5067.52,5052.87,5066.31
2026-02-04 01:48:00,5066.62,5076.21,5066.26,5069.68
2026-02-04 01:51:00,5069.86,5071.39,5061.48,5065.34
2026-02-04 01:54:00,5065.35,5069.4,5058.67,5064.83
2026-02-04 01:57:00,5063.59,5071.75,5062.9,5070.48
2026-02-04 02:00:00,5070.94,5087.39,5070.94,5087.39
2026-02-04 02:03:00,5087.4,5088.41,5078.6,5079.76
2026-02-04 02:06:00,5080.04,5089.14,5077.81,5084.56
2026-02-04 02:09:00,5084.55,5088.72,5083.34,5083.5
2026-02-04 02:12:00,5083.35,5085.85,5079.65,5085.37
2026-02-04 02:15:00,5084.22,5089.99,5080.59,5084.72
2026-02-04 02:18:00,5084.44,5088.47,5083.49,5087.71
2026-02-04 02:21:00,5087.71,5088.9,5076.75,5078.94
2026-02-04 02:24:00,5078.95,5085.18,5075.01,5084.37
2026-02-04 02:27:00,5084.59,5085.04,5077.81,5080.35
2026-02-04 02:30:00,5080.2,5081.32,5071.89,5077.83
2026-02-04 02:33:00,5078.39,5078.4,5066.42,5072.01
2026-02-04 02:36:00,5072.01,5072.01,5060.25,5062.19
2026-02-04 02:39:00,5062.3,5070.29,5059.96,5066.74
2026-02-04 02:42:00,5066.48,5080.88,5064.58,5079.35
2026-02-04 02:45:00,5079.44,5079.88,5071.26,5073.7
2026-02-04 02:48:00,5073.45,5080.79,5068.01,5068.01
2026-02-04 02:51:00,5068,5071.94,5055.14,5059.6
2026-02-04 02:54:00,5059.88,5063.29,5055.61,5056.98
2026-02-04 02:57:00,5056.97,5066.17,5053.92,5058.41
2026-02-04 03:00:00,5058.4,5064.59,5055.05,5058.5
2026-02-04 03:03:00,5058.51,5072.4,5058.51,5070.59
2026-02-04 03:06:00,5070.46,5072.43,5062.81,5072.43
2026-02-04 03:09:00,5072.43,5076.81,5065.99,5076.23
2026-02-04 03:12:00,5076.47,5077.76,5071.21,5072.48
2026-02-04 03:15:00,5072.41,5075.45,5065.53,5066.16
2026-02-04 03:18:00,5066.11,5067.52,5060.72,5060.73
2026-02-04 03:21:00,5061.36,5067.03,5060.01,5064.34
2026-02-04 03:24:00,5064.04,5073.42,5061.3,5071.4
2026-02-04 03:27:00,5071.4,5072.49,5069.36,5070.74
