open_time,open,high,low,close
2026-03-07 00:42:00,68332,68333.14,68293.96,68297.84
2026-03-07 00:45:00,68297.84,68324.46,68284.59,68324.45
2026-03-07 00:48:00,68324.46,68338.4,68304,68335.41
2026-03-07 00:51:00,68335.41,68350.19,68335.4,68350.18
2026-03-07 00:54:00,68350.19,68358.33,68325.99,68334.76
2026-03-07 00:57:00,68334.77,68342.48,68290.45,68290.45
2026-03-07 01:00:00,68290.46,68352.53,68275.14,68352.53
2026-03-07 01:03:00,68352.52,68369.11,68312,68329.14
2026-03-07 01:06:00,68329.14,68330.53,68308,68327.8
2026-03-07 01:09:00,68327.79,68354.8,68295.82,68295.83
2026-03-07 01:12:00,68295.83,68295.83,68200,68240.16
2026-03-07 01:15:00,68240.17,68262.77,68219.99,68233.63
2026-03-07 01:18:00,68233.63,68255.19,68216.41,68247.02
2026-03-07 01:21:00,68247.01,68268,68180.95,68187.33
2026-03-07 01:24:00,68187.32,68229.14,68186.55,68212.77
2026-03-07 01:27:00,68212.77,68225.07,68191.36,68225.06
2026-03-07 01:30:00,68225.06,68234.24,68187.27,68187.28
2026-03-07 01:33:00,68187.28,68210,68185.99,68210
2026-03-07 01:36:00,68210,68261.95,68209.99,68254.36
2026-03-07 01:39:00,68254.36,68259.62,68223.28,68242.17
2026-03-07 01:42:00,68242.16,68273.31,68215.92,68273.3
2026-03-07 01:45:00,68273.31,68273.31,68263.72,68263.73
2026-03-07 01:48:00,68263.74,68297.85,68256.12,68296.11
2026-03-07 01:51:00,68296.1,68343.36,68296.1,68320.25
2026-03-07 01:54:00,68320.25,68330.81,68283.84,68292.07
2026-03-07 01:57:00,68292.08,68297.47,68262,68262.01
2026-03-07 02:00:00,68262.01,68263.51,68212.49,68225.04
2026-03-07 02:03:00,68225.05,68267.5,68225.05,68229.37
2026-03-07 02:06:00,68229.38,68250,68229.37,68250
2026-03-07 02:09:00,68250,68284.4,68249.99,68284.4
2026-03-07 02:12:00,68284.4,68300,68240.01,68240.01
2026-03-07 02:15:00,68240.01,68264.51,68240,68240
2026-03-07 02:18:00,68240.01,68256.74,68229.37,68238.92
2026-03-07 02:21:00,68238.92,68238.92,68120,68120.36
2026-03-07 02:24:00,68120.35,68162.49,68120.35,68133.18
2026-03-07 02:27:00,68133.18,68136.37,68107.01,68107.02
2026-03-07 02:30:00,68107.02,68136.42,68107,68122.14
2026-03-07 02:33:00,68122.15,68140.74,68102,68133.4
2026-03-07 02:36:00,68133.4,68140.74,68060.6,68060.61
2026-03-07 02:39:00,68060.6,68184.67,68060.6,68162.82
2026-03-07 02:42:00,68162.83,68200.09,68135.72,68166.88
2026-03-07 02:45:00,68166.87,68194.55,68166.01,68172.85
2026-03-07 02:48:00,68172.85,68230,68172.85,68230
2026-03-07 02:51:00,68229.99,68268.33,68221.06,68248.77
2026-03-07 02:54:00,68248.78,68259.01,68225.24,68245.11
2026-03-07 02:57:00,68245.11,68367.73,68245.1,68350.04
2026-03-07 03:00:00,68350.05,68420.52,68350.04,68381.03
2026-03-07 03:03:00,68381.03,68381.03,68329.89,68366.34
2026-03-07 03:06:00,68366.33,68420.95,68350.84,68405.3
2026-03-07 03:09:00,68405.3,68405.3,68361.28,68364.02
2026-03-07 03:12:00,68364.01,68551.04,68364.01,68515.19
2026-03-07 03:15:00,68515.19,68515.2,68315.05,68321.11
2026-03-07 03:18:00,68321.1,68353.34,68275.27,68275.28
2026-03-07 03:21:00,68275.28,68303.73,68243.33,68297.5
2026-03-07 03:24:00,68297.49,68318.04,68234.23,68240.74
2026-03-07 03:27:00,68240.75,68253.01,68233.79,68233.79
2026-03-07 03:30:00,68233.8,68269.76,68209.83,68214.38
2026-03-07 03:33:00,68214.37,68262.42,68214.37,68242.29
2026-03-07 03:36:00,68242.29,68258.1,68239.73,68241.2
2026-03-07 03:39:00,68241.19,68241.19,68186.43,68195.09
2026-03-07 03:42:00,68195.08,68221.8,68175.27,68175.27
2026-03-07 03:45:00,68175.28,68205.23,68156.08,68203.35
2026-03-07 03:48:00,68203.35,68217.55,68143.98,68148.03
2026-03-07 03:51:00,68148.03,68148.04,68098.42,68120.91
2026-03-07 03:54:00,68120.9,68154,68120.9,68135.95
2026-03-07 03:57:00,68135.94,68154,68095.5,68095.5
2026-03-07 04:00:00,68095.5,68115.18,68011.09,68030.29
2026-03-07 04:03:00,68030.29,68031.99,67817,67915.01
2026-03-07 04:06:00,67915.01,67970.32,67915,67953.36
2026-03-07 04:09:00,67953.36,67975.18,67858.31,67975.18
2026-03-07 04:12:00,67975.18,67975.18,67940.9,67952.25
2026-03-07 04:15:00,67952.25,68016.77,67941.93,67981.98
2026-03-07 04:18:00,67981.98,68016.77,67981.97,67990.27
2026-03-07 04:21:00,67990.27,68063.32,67978.33,68034.22
2026-03-07 04:24:00,68034.21,68055.47,68034.21,68037.54
2026-03-07 04:27:00,68037.54,68054.7,68028.24,68028.25
2026-03-07 04:30:00,68028.24,68043.05,68026.58,68040.38
2026-03-07 04:33:00,68040.38,68047.65,67972.6,68016.22
2026-03-07 04:36:00,68016.22,68086.66,68005.26,68086.65
2026-03-07 04:39:00,68086.66,68144.87,68086.65,68133.03
2026-03-07 04:42:00,68133.04,68147.73,68114.09,68132.73
2026-03-07 04:45:00,68132.74,68132.74,68092.15,68092.15
2026-03-07 04:48:00,68092,68104.75,68091.99,68104.73
2026-03-07 04:51:00,68104.73,68123.94,68096.78,68096.8
2026-03-07 04:54:00,68096.79,68109.49,68060.11,68109.48
2026-03-07 04:57:00,68109.47,68109.47,68063.43,68063.43
2026-03-07 05:00:00,68063.42,68109.48,68063.42,68097.55
2026-03-07 05:03:00,68097.54,68123.81,68097.54,68102.47
2026-03-07 05:06:00,68102.47,68140.49,68102.45,68108.58
2026-03-07 05:09:00,68108.59,68112.86,67961.22,67982.99
2026-03-07 05:12:00,67982.99,68005.06,67966.86,68005.05
2026-03-07 05:15:00,68005.05,68050.58,67908,67936.51
2026-03-07 05:18:00,67936.51,67969.11,67932,67958.35
2026-03-07 05:21:00,67958.34,68000,67947.3,67966.86
2026-03-07 05:24:00,67966.86,67996.6,67956.14,67956.15
2026-03-07 05:27:00,67956.15,68020.4,67956.14,68020.4
2026-03-07 05:30:00,68020.39,68021.73,67962.57,67962.58
2026-03-07 05:33:00,67962.58,67978.79,67950,67974.99
2026-03-07 05:36:00,67974.98,68008.15,67958.42,68005.43
2026-03-07 05:39:00,68005.42,68089.69,68005.42,68089.68
2026-03-07 05:42:00,68089.69,68097.11,68080,68081.8
2026-03-07 05:45:00,68081.81,68114.52,68075.69,68075.7
2026-03-07 05:48:00,68075.69,68075.7,68050.06,68070.78
2026-03-07 05:51:00,68070.77,68070.78,68045.9,68045.92
2026-03-07 05:54:00,68045.91,68069.68,68027.88,68027.89
2026-03-07 05:57:00,68027.88,68027.89,67983.3,68018.26
2026-03-07 06:00:00,68018.27,68018.27,67964.3,67988.43
2026-03-07 06:03:00,67988.44,68021.14,67988.43,68021.13
2026-03-07 06:06:00,68021.13,68021.14,67964.06,67973.79
2026-03-07 06:09:00,67973.78,67993.11,67955,67955.01
2026-03-07 06:12:00,67955.01,67955.01,67942.11,67951.11
2026-03-07 06:15:00,67951.12,67967.48,67951.11,67967.48
2026-03-07 06:18:00,67967.48,67990.38,67886.01,67925
2026-03-07 06:21:00,67925,67953.21,67908.36,67908.37
2026-03-07 06:24:00,67908.37,67944.41,67903.44,67903.44
2026-03-07 06:27:00,67903.44,67913.09,67852.71,67865.1
2026-03-07 06:30:00,67865.1,67913.09,67865.09,67883.53
2026-03-07 06:33:00,67883.54,67895.97,67765.56,67895.96
2026-03-07 06:36:00,67895.95,67895.96,67833.02,67870
2026-03-07 06:39:00,67870,67913.09,67830.27,67877.03
2026-03-07 06:42:00,67877.03,67930.91,67870.23,67930.91
2026-03-07 06:45:00,67930.9,67954.91,67918.14,67921.44
2026-03-07 06:48:00,67921.44,67933.06,67786,67786
2026-03-07 06:51:00,67785.75,67817.41,67612.21,67716.27
2026-03-07 06:54:00,67716.28,67760.84,67694.16,67754
2026-03-07 06:57:00,67754,67759.41,67680,67690.86
2026-03-07 07:00:00,67690.86,67704.96,67632.42,67636.51
2026-03-07 07:03:00,67636.5,67650,67531.25,67589.12
2026-03-07 07:06:00,67589.12,67589.13,67465.5,67523.81
2026-03-07 07:09:00,67523.81,67600,67446.41,67597.25
2026-03-07 07:12:00,67597.24,67656,67580.78,67636.18
2026-03-07 07:15:00,67636.18,67647.73,67608.14,67632.39
2026-03-07 07:18:00,67632.39,67648.96,67610.71,67640.03
2026-03-07 07:21:00,67640.03,67692.88,67613.03,67692.87
2026-03-07 07:24:00,67692.88,67762.58,67692.87,67713.41
2026-03-07 07:27:00,67713.41,67770.59,67713.4,67727.6
2026-03-07 07:30:00,67727.6,67747.51,67700,67709.4
2026-03-07 07:33:00,67709.4,67766.95,67709.39,67766.95
2026-03-07 07:36:00,67766.95,67772.56,67664.43,67671.42
2026-03-07 07:39:00,67671.43,67732.06,67671.42,67730.21
2026-03-07 07:42:00,67730.21,67796.64,67730.21,67794.85
2026-03-07 07:45:00,67794.86,67852.44,67790,67794.93
2026-03-07 07:48:00,67794.93,67799.99,67767.11,67797.81
2026-03-07 07:51:00,67797.8,67833.83,67790.73,67833.83
2026-03-07 07:54:00,67833.83,67865.23,67813.09,67826.86
2026-03-07 07:57:00,67826.86,67864.74,67826.85,67842.67
2026-03-07 08:00:00,67842.67,67845.36,67798,67799.73
2026-03-07 08:03:00,67799.73,67806.79,67779.91,67788.21
2026-03-07 08:06:00,67788.2,67794.05,67774.13,67793.83
2026-03-07 08:09:00,67793.82,67833.03,67793.82,67824.75
2026-03-07 08:12:00,67824.76,67872.64,67812.45,67872.63
2026-03-07 08:15:00,67872.64,67935.12,67872.63,67933.11
2026-03-07 08:18:00,67933.1,67970,67907.96,67925.18
2026-03-07 08:21:00,67925.17,68045.07,67908.24,68032.1
2026-03-07 08:24:00,68032.11,68034.78,67927.6,67927.61
2026-03-07 08:27:00,67927.61,67986.56,67927.6,67946.49
2026-03-07 08:30:00,67946.49,68013.9,67946.48,67996.12
2026-03-07 08:33:00,67996.13,67996.13,67917.59,67917.6
2026-03-07 08:36:00,67917.6,67941.95,67899.99,67900
2026-03-07 08:39:00,67899.99,67927.68,67882,67914.6
2026-03-07 08:42:00,67914.61,67914.61,67900,67900.01
2026-03-07 08:45:00,67900.01,67918.61,67883.89,67883.91
2026-03-07 08:48:00,67883.9,67909.58,67883.9,67890.01
2026-03-07 08:51:00,67890.01,67918.61,67890.01,67916.37
2026-03-07 08:54:00,67916.37,67916.37,67744,67756.72
2026-03-07 08:57:00,67756.72,67808.41,67720.98,67795.4
2026-03-07 09:00:00,67795.4,67795.4,67738.32,67738.33
2026-03-07 09:03:00,67738.32,67800,67738.31,67800
2026-03-07 09:06:00,67799.99,67833.03,67799.91,67833.02
2026-03-07 09:09:00,67833.02,67954.83,67833.01,67931.5
2026-03-07 09:12:00,67931.5,67970.88,67921.48,67970.87
2026-03-07 09:15:00,67970.87,68074.97,67970.87,68033.35
2026-03-07 09:18:00,68033.36,68033.36,67946.65,67957.33
2026-03-07 09:21:00,67957.32,67975.99,67933.59,67948.57
2026-03-07 09:24:00,67948.58,67973.99,67946.3,67962.6
2026-03-07 09:27:00,67962.6,67969.24,67924.15,67958.52
