open_time,open,high,low,close
2026-02-10 21:15:00,5033.7,5034.69,5028.16,5030.24
2026-02-10 21:30:00,5030.24,5031.44,5026.51,5027.21
2026-02-10 21:45:00,5027.21,5030.11,5023.7,5028.15
2026-02-10 22:00:00,5028.27,5032.65,5028.21,5029.57
2026-02-10 22:15:00,5029.56,5030.99,5025.97,5030.65
2026-02-10 22:30:00,5030.64,5038.54,5030.64,5038.53
2026-02-10 22:45:00,5038.54,5039.99,5034.79,5036.12
2026-02-10 23:00:00,5036.24,5041.97,5034.91,5040.34
2026-02-10 23:15:00,5040.34,5056.83,5040.34,5050.15
2026-02-10 23:30:00,5050.15,5051.8,5043.3,5047.47
2026-02-10 23:45:00,5047.47,5051.09,5041.35,5044.3
2026-02-11 00:00:00,5044.3,5046.44,5035.67,5037.61
2026-02-11 00:15:00,5037.54,5042.7,5032.59,5042.25
2026-02-11 00:30:00,5042.4,5050.19,5042.4,5044.14
2026-02-11 00:45:00,5044.14,5045.39,5037.39,5040.45
2026-02-11 01:00:00,5040.63,5048.84,5035.8,5044.52
2026-02-11 01:15:00,5044.2,5046.84,5037.76,5039.73
2026-02-11 01:30:00,5039.7,5046.59,5034.63,5045.92
2026-02-11 01:45:00,5045.7,5053.25,5042.86,5052.74
2026-02-11 02:00:00,5052.86,5056.17,5038.47,5039.84
2026-02-11 02:15:00,5039.43,5048.84,5035.4,5045.85
2026-02-11 02:30:00,5045.7,5054.84,5045.37,5054.55
2026-02-11 02:45:00,5054.85,5057.98,5053.17,5056.8
2026-02-11 03:00:00,5056.95,5058.45,5053,5053
2026-02-11 03:15:00,5053,5060,5049.16,5059.19
2026-02-11 03:30:00,5059.2,5061.58,5055.66,5061.58
2026-02-11 03:45:00,5061.59,5064.04,5058.11,5059.04
2026-02-11 04:00:00,5059.05,5062.8,5056.24,5061.08
2026-02-11 04:15:00,5061.08,5063.53,5059.7,5062.27
2026-02-11 04:30:00,5062.26,5063.3,5055.72,5057.1
2026-02-11 04:45:00,5057.1,5059.83,5051.21,5052.75
2026-02-11 05:00:00,5052.61,5055.79,5050.77,5055.15
2026-02-11 05:15:00,5055.16,5058.39,5053.65,5057.9
2026-02-11 05:30:00,5057.9,5066.63,5057.9,5066
2026-02-11 05:45:00,5066.01,5066.01,5052.33,5057.73
2026-02-11 06:00:00,5057.9,5061.64,5055.71,5057.71
2026-02-11 06:15:00,5057.7,5063.5,5057.25,5061.09
2026-02-11 06:30:00,5061.09,5062.19,5057.08,5057.34
2026-02-11 06:45:00,5057.25,5065.31,5055.46,5065.31
2026-02-11 07:00:00,5065.4,5072.32,5062.6,5064.23
2026-02-11 07:15:00,5064.23,5069.66,5057.68,5063.09
2026-02-11 07:30:00,5063.09,5063.99,5058.67,5060.41
2026-02-11 07:45:00,5060.4,5061.15,5055.63,5060.54
2026-02-11 08:00:00,5060.55,5063.89,5056.3,5056.31
2026-02-11 08:15:00,5056.64,5059.5,5055.45,5056.36
2026-02-11 08:30:00,5056.36,5057.12,5051.45,5056.99
2026-02-11 08:45:00,5056.99,5059.08,5055.46,5058.23
2026-02-11 09:00:00,5058.24,5059.19,5052.66,5056.58
2026-02-11 09:15:00,5056.58,5059.89,5056.05,5059.04
2026-02-11 09:30:00,5059.58,5069.48,5057.7,5069
2026-02-11 09:45:00,5069,5075.55,5065.8,5067.81
2026-02-11 10:00:00,5067.8,5075.25,5067.8,5075.25
2026-02-11 10:15:00,5075.24,5088,5074.94,5078.07
2026-02-11 10:30:00,5078.07,5108.9,5076.55,5107.25
2026-02-11 10:45:00,5107.48,5108.92,5096.94,5099.95
2026-02-11 11:00:00,5099.99,5104.24,5092.1,5099.29
2026-02-11 11:15:00,5099,5118.34,5099,5117.54
2026-02-11 11:30:00,5117.7,5122.43,5113.11,5121.01
2026-02-11 11:45:00,5121.01,5128.19,5121.01,5127.43
2026-02-11 12:00:00,5127.44,5133.18,5113.26,5119.75
2026-02-11 12:15:00,5119.75,5120.25,5103,5110.17
2026-02-11 12:30:00,5109.93,5111.4,5065.27,5080.8
2026-02-11 12:45:00,5081.01,5096.8,5078.43,5096.8
2026-02-11 13:00:00,5096.48,5097.84,5086.05,5092.85
2026-02-11 13:15:00,5092.84,5101.3,5076.91,5095.35
2026-02-11 13:30:00,5094.92,5095.45,5032,5068.38
2026-02-11 13:45:00,5068.69,5081.91,5063.77,5077.05
2026-02-11 14:00:00,5076.88,5087.73,5072.81,5083.51
2026-02-11 14:15:00,5083.68,5090.9,5076.65,5079.94
2026-02-11 14:30:00,5080.1,5084.77,5048.3,5053.25
